cod,fam,sp,dbh,inclin,ori,h,bark_detailed,bark_simp,Y,X,Z,orch_presence,moss_presence
1856,Rosaceae,Prunus.huantensis,1.9,83.0,79.0,2.3,lisa,lisa,710881.3,9558890.9,2268.6,1,1
1857,Rosaceae,Prunus.opaca,5.1,53.0,86.0,4.6,lisa,lisa,710881.2,9558890.8,2268.6,1,1
1858,Clusiaceae,Clusia.alata,12.7,77.0,86.0,7.6,estriada,estriada,710881.4,9558890.4,2268.1,1,1
1859,Rosaceae,Prunus.opaca,3.0,60.0,90.0,3.2,lisa,lisa,710881.4,9558890.7,2268.7,1,1
1860,Lauraceae,Nectandra.sp1,2.0,75.0,142.0,2.9,lisa,lisa,710881.6,9558890.1,2268.1,1,1
1861,Arboles.muertos,arbol.muerto,5.3,15.0,160.0,1.0,estriada,estriada,710881.1,9558891.9,2269.3,1,1
1862,Clusiaceae,Clusia.alata,1.8,75.0,89.0,2.5,lisa+pustulas,estriada,710881.1,9558891.9,2269.3,1,1
1863,Clusiaceae,Clusia.alata,22.5,90.0,v,6.7,lisa+pustulas,estriada,710880.6,9558892.2,2269.5,1,1
1864,Lauraceae,Endlicheria.sp1,2.2,77.0,90.0,3.3,lisa,lisa,710880.6,9558892.8,2269.1,1,1
1865,Euphorbiaceae,Alchornea.triplinervia,10.9,68.0,108.0,7.4,estriada,estriada,710881.2,9558893.0,2269.0,1,1
1867,Rubiaceae,Palicourea.cf.jaramilloi,1.9,58.0,90.0,2.6,estriada,estriada,710882.5,9558892.8,2268.3,1,1
1868,Simoroubaraceae,Picramnia.sp,1.4,90.0,v,1.7,lisa,lisa,710881.3,9558893.7,2269.5,1,1
1869,Melastomataceae,Graffenrieda.harlingii,12.2,51.0,186.0,6.1,estriada,estriada,710879.7,9558893.9,2269.6,1,1
1873,Clusiaceae,Clusia.alata,7.0,77.0,133.0,6.0,lisa+pustulas,estriada,710878.6,9558894.0,2270.0,1,1
1875,Lauraceae,Aniba.sp,6.9,78.0,98.0,5.4,lisa,lisa,710879.8,9558894.6,2270.1,1,1
1876,Lauraceae,Aniba.sp,1.8,76.0,190.0,4.2,lisa,lisa,710880.0,9558894.7,2269.9,1,1
1877,Myrsinaceae,Geissanthus.cf.ecuadorensis,2.7,73.0,204.0,5.6,lisa,lisa,710878.4,9558893.8,2269.8,1,1
1879,Myrsinaceae,Geissanthus.cf.ecuadorensis,2.1,48.0,162.0,2.2,lisa,lisa,710878.4,9558893.9,2269.6,1,1
1885,Ericaceae,Cavendishia.bracteata,3.5,-5.0,122.0,0.9,estriada,estriada,710878.1,9558894.1,2269.4,1,1
1887,Ericaceae,Cavendishia.bracteata,1.7,27.0,78.0,3.0,estriada,estriada,710878.3,9558891.9,2268.6,1,1
1904,Melastomataceae,Miconia.sp13,2.8,72.0,330.0,3.5,lisa,lisa,710880.6,9558895.9,2269.9,1,1
1905,Clusiaceae,Clusia.alata,1.7,54.0,110.0,1.3,lisa,lisa,710880.7,9558896.4,2269.4,1,1
1906,Lauraceae,Endlicheria.sp3,2.2,72.0,208.0,2.2,lisa,lisa,710881.2,9558896.7,2269.2,1,1
1909,Euphorbiaceae,Alchornea.grandiflora,12.8,55.0,82.0,6.8,estriada,estriada,710881.4,9558895.7,2269.5,1,1
1910,Melastomataceae,Meriania.sp1,4.6,75.0,86.0,2.6,estriada,estriada,710882.2,9558895.4,2268.5,1,1
1911,EUPHORBIACEAE,Hyeronima.moritziana,1.4,54.0,110.0,2.2,lisa,lisa,710882.1,9558894.7,2269.2,1,1
1912,Monimiaceae,Mollinedia.sp,1.1,28.0,40.0,1.8,lisa,lisa,710882.1,9558894.5,2269.2,1,1
1913,Clusiaceae,Clusia.alata,1.3,34.0,22.0,1.5,lisa+pustulas,estriada,710882.2,9558894.3,2269.6,1,1
1914,Euphorbiaceae,Hyeronima.moritziana,3.5,56.0,84.0,3.6,estriada,estriada,710881.8,9558894.3,2269.6,1,1
1915,Rubiaceae,Palicourea.angustifolia,6.9,20.0,150.0,1.5,estriada,estriada,710881.7,9558894.4,2269.3,1,1
1916,Moraceae,Helicostylis.tovarensis,8.0,31.0,88.0,3.9,estriada+pustulas,estriada,710882.4,9558893.8,2269.0,1,1
1921,Melastomataceae,Miconia.tinifolia,1.5,36.0,52.0,2.0,lisa,lisa,710884.2,9558894.1,2267.4,1,1
1922,Lauraceae,Endlicheria.sp1,3.0,73.0,30.0,3.7,estriada,estriada,710884.5,9558893.8,2267.5,1,1
1923,Styracaceae,Styrax.sp1,3.0,37.0,102.0,2.7,lisa,lisa,710882.5,9558895.7,2267.9,1,1
1924,Rubiaceae,Palicourea.angustifolia,5.3,39.0,112.0,4.3,estriada,estriada,710883.1,9558896.0,2267.0,1,1
1927,ROSACEAE,Prunus.huantensis,7.9,70.0,116.0,6.8,pustulas,pustulas,710884.9,9558894.9,2266.6,1,1
1930,Melastomataceae,Graffenrieda.harlingii,16.7,56.0,77.0,8.1,pustulas,pustulas,710885.3,9558892.7,2267.1,1,1
1932,Theaceae,Gordonia.cf.fructicosa,7.5,84.0,113.0,8.4,estriada+pustulas,estriada,710885.1,9558892.0,2267.4,1,1
1935,Arboles.muertos,arbol.muerto,15.5,90.0,0.0,7.1,pustulas,pustulas,710884.6,9558891.1,2268.2,1,1
1936,Clusiaceae,Clusia.alata,1.2,-5.0,80.0,0.3,pustulas,pustulas,710884.2,9558891.5,2268.1,1,1
1937,Lauraceae,Aniba.sp,2.5,45.0,118.0,3.1,lisa,lisa,710883.9,9558891.1,2268.1,1,1
1938,Lauraceae,Aniba.sp,5.0,50.0,130.0,5.4,estriada,estriada,710884.1,9558891.2,2268.3,1,1
1940,Lecythidaceae,Eschweilera.sessilis,2.7,90.0,0.0,4.5,lisa,lisa,710880.2,9558896.5,2269.9,1,1
1941,Arboles.muertos,arbol.muerto,6.8,65.0,14.0,1.5,pustulas,pustulas,710879.0,9558896.7,2270.1,1,1
1945,EUPHORBIACEAE,Alchornea.triplinervia,4.3,-16.0,119.0,1.8,lisa,lisa,710880.0,9558897.9,2270.1,1,1
1947,Rubiaceae,Faramea.anysocalix,1.5,40.0,102.0,3.3,lisa,lisa,710879.9,9558898.5,2269.3,1,1
1950,EUPHORBIACEAE,Hyeronima.moritziana,6.5,-22.0,78.0,0.7,estriada+pustulas,estriada,710880.0,9558897.8,2269.6,1,1
1951,Cyatheaceae,Cyathea.peladensis,2.7,37.0,66.0,2.0,estriada+cicatrices,estriada,710880.6,9558898.0,2269.1,1,1
1957,Sabiaceae,Meliosma.herbertii,1.2,66.0,122.0,1.5,lisa,lisa,710881.7,9558899.4,2267.9,1,1
1959,EUPHORBIACEAE,Alchornea.triplinervia,3.4,27.0,104.0,2.5,estriada,estriada,710881.2,9558900.1,2267.8,1,1
1960,Melastomataceae,Graffenrieda.harlingii,23.0,65.0,88.0,8.7,estriada,estriada,710886.7,9558888.3,2266.9,1,1
1963,Liana,Liana,1.5,15.0,123.0,0.0,pustulas,pustulas,710885.8,9558889.4,2267.1,1,1
1964,Ericaceae,Cavendishia.bracteata,1.7,39.0,171.0,0.3,estriada,estriada,710884.9,9558890.0,2267.3,1,1
1965,Simoroubaraceae,Picramnia.sp,2.1,82.0,142.0,4.0,pustulas,pustulas,710888.1,9558888.4,2266.0,1,1
1966,Arboles.muertos,arbol.muerto,4.0,54.0,50.0,0.7,estriada,estriada,710893.7,9558889.3,2266.0,1,1
1968,Rubiaceae,Faramea.anysocalix,4.5,55.0,70.0,4.2,lisa,lisa,710888.0,9558887.6,2266.1,1,1
1969,Arboles.muertos,arbol.muerto,6.5,27.0,78.0,0.6,estriada,estriada,710888.0,9558887.3,2265.9,1,1
1971,Liana,Liana,1.0,80.0,280.0,2.8,pustulas,pustulas,710887.8,9558886.6,2266.0,1,1
1973,Rubiaceae,Palicourea.loxensis,5.9,27.0,98.0,4.3,pustulas,pustulas,710889.3,9558886.4,2265.3,1,1
1974,Arboles.muertos,arbol.muerto,7.5,65.0,154.0,1.1,pustulas,pustulas,710889.6,9558887.2,2265.3,1,1
1975,Rubiaceae,Faramea.anysocalix,3.6,44.0,64.0,0.8,estriada,estriada,710889.2,9558887.2,2265.4,1,1
1976,Arboles.muertos,arbol.muerto,2.9,71.0,47.0,3.4,lisa,lisa,710890.1,9558886.9,2265.1,1,1
1979,Moraceae,Helicostylis.tovarensis,2.5,81.0,153.0,2.6,pustulas,pustulas,710891.5,9558886.2,2264.4,1,1
1981,Arboles.muertos,arbol.muerto,2.9,36.0,63.0,2.6,estriada,estriada,710891.8,9558884.9,2264.5,1,1
1984,Clusiaceae,Clusia.alata,27.5,80.0,74.0,10.3,pustulas,pustulas,710893.2,9558886.1,2264.2,1,1
1987,Lauraceae,Aniba.sp,2.9,67.0,63.0,3.8,lisa,lisa,710892.8,9558887.1,2263.5,1,1
1988,Rubiaceae,Faramea.anysocalix,2.9,9.0,136.0,3.8,lisa,lisa,710892.8,9558887.2,2264.2,1,1
1989,LAURACEAE,Beilschmiedia.sp1,13.0,70.0,22.0,8.1,estriada,estriada,710892.1,9558887.5,2264.2,1,1
1990,Arboles.muertos,arbol.muerto,4.3,45.0,160.0,1.8,pustulas,pustulas,710889.1,9558888.7,2265.7,1,1
1992,Lauraceae,Aniba.sp,2.0,57.0,240.0,2.0,lisa,lisa,710888.9,9558888.7,2265.7,1,1
1993,Arboles.muertos,arbol.muerto,20.0,-40.0,86.0,0.7,estriada,estriada,710885.8,9558888.9,2267.7,1,1
1996,Liana,Liana,2.1,63.0,193.0,6.2,pustulas,pustulas,710890.1,9558887.9,2265.2,1,1
1997,Liana,Liana,1.2,66.0,314.0,6.9,lisa,lisa,710887.9,9558886.6,2266.1,1,1
2002,Rubiaceae,Palicourea.angustifolia,12.0,33.0,75.0,5.2,lisa,lisa,710888.0,9558893.6,2266.8,1,1
2003,MYRTACEAE,Myrcia.sp,1.0,85.0,320.0,1.5,lisa,lisa,710888.6,9558893.3,2266.3,1,1
2004,Arboles.muertos,arbol.muerto,15.5,15.0,80.0,1.5,estriada,estriada,710887.6,9558894.0,2267.5,1,1
2007,Polygalaceae,Monnina.sp,2.0,33.0,110.0,0.9,lisa,lisa,710887.0,9558894.6,2267.1,1,1
2008,Arboles.muertos,arbol.muerto,3.0,56.0,130.0,3.2,lisa,lisa,710887.8,9558894.6,2266.2,1,1
2010,Arecaceae,Geonoma.densa,1.5,-45.0,120.0,0.9,lisa+anillos,estriada,710886.7,9558894.4,2267.5,1,1
2011,Clusiaceae,Clusia.alata,6.6,75.0,51.0,9.2,pustulas,pustulas,710887.4,9558894.3,2266.9,1,1
2013,Arboles.muertos,arbol.muerto,5.6,-3.0,70.0,2.1,pustulas,pustulas,710887.5,9558892.7,2268.4,1,1
2016,Ericaceae,Cavendishia.bracteata,5.4,11.0,60.0,6.7,estriada,estriada,710885.6,9558893.0,2269.2,1,1
2018,Liana,Liana,2.9,14.0,83.0,5.7,estriada,estriada,710887.8,9558890.6,2265.4,1,1
2019,Arboles.muertos,arbol.muerto,4.0,58.0,78.0,4.8,pustulas,pustulas,710888.0,9558890.7,2265.3,1,1
2020,MYRTACEAE,Myrcianthes.sp,1.3,65.0,350.0,2.9,pustulas,pustulas,710888.4,9558891.2,2265.4,1,1
2023,Meliaceae,Guarea.kunthiana,13.4,90.0,v,7.1,estriada,estriada,710886.7,9558891.0,2266.2,1,1
2028,LAURACEAE,Nectandra.laurel,11.3,56.0,112.0,7.9,pustulas,pustulas,710886.6,9558891.7,2265.9,1,1
2030,Rubiaceae,Palicourea.angustifolia,1.4,72.0,360.0,2.8,lisa,lisa,710886.1,9558891.1,2266.3,1,1
2033,Clusiaceae,Clusia.alata,2.7,90.0,v,3.5,pustulas,pustulas,710885.9,9558890.7,2266.6,1,1
2037,Araceae,Anthurium.sp,1.9,23.0,100.0,1.9,lisa,lisa,710884.6,9558890.7,2267.5,1,1
2039,Melastomataceae,Meriania.sp2,2.8,60.0,130.0,2.8,estriada,estriada,710891.3,9558891.8,2264.9,1,1
2043,Cunoniaceae,Weinmannia.pubescens,1.0,19.0,92.0,0.6,lisa,lisa,710891.6,9558890.6,2264.9,1,1
2044,Moraceae,Helicostylis.tovarensis,1.0,62.0,112.0,1.8,lisa,lisa,710891.7,9558890.8,2265.3,1,1
2045,Arboles.muertos,arbol.muerto,2.5,80.0,160.0,1.5,lisa,lisa,710892.1,9558889.8,2265.1,1,1
2046,Rubiaceae,Faramea.anysocalix,1.5,54.0,170.0,2.7,lisa,lisa,710891.7,9558890.0,2265.3,1,1
2047,Arboles.muertos,arbol.muerto,7.0,20.0,40.0,4.6,estriada,estriada,710886.2,9558892.4,2268.8,1,1
2050,Ericaceae,Cavendishia.bracteata,4.0,5.0,246.0,1.1,estriada,estriada,710876.1,9558898.9,2271.7,1,1
2051,Arboles.muertos,arbol.muerto,5.3,58.0,182.0,1.2,pustulas,pustulas,710892.4,9558891.2,2264.5,1,1
2052,Ericaceae,Cavendishia.bracteata,3.0,0.0,181.0,1.0,estriada,estriada,710875.1,9558899.7,2271.5,1,1
2057,EUPHORBIACEAE,Alchornea.triplinervia,6.5,45.0,168.0,4.3,lisa,lisa,710884.6,9558900.2,2271.6,1,1
2063,Lauraceae,Endlicheria.sp3,2.0,75.0,206.0,2.2,lisa,lisa,710878.2,9558899.0,2270.8,1,1
2065,Clusiaceae,Tovomita.weddelliana,14.0,80.0,124.0,7.6,estriada,estriada,710876.8,9558901.7,2271.4,1,1
2066,Ericaceae,Psammisia.sp,4.4,20.0,147.0,1.9,estriada,estriada,710877.8,9558899.5,2270.8,1,1
2068,Rubiaceae,Faramea.anysocalix,7.5,55.0,103.0,4.9,estriada,estriada,710877.3,9558900.6,2271.1,1,1
2070,Chlorantaceae,Hedyosmum.spectabile,5.5,70.0,122.0,4.7,estriada,estriada,710876.8,9558902.9,2271.5,1,1
2072,Ericaceae,Cavendishia.bracteata,3.0,-11.0,124.0,1.5,estriada,estriada,710876.1,9558904.0,2271.9,1,1
2074,Arboles.muertos,arbol.muerto,3.0,55.0,254.0,0.9,estriada,estriada,710875.7,9558903.1,2272.2,1,1
2075,Rubiaceae,Palicourea.angustifolia,4.5,-16.0,110.0,0.2,estriada,estriada,710875.9,9558903.5,2272.1,1,1
2076,Melastomataceae,Graffenrieda.emarginata,19.4,32.0,72.0,9.5,pustulas,pustulas,710890.8,9558892.6,2265.1,1,1
2077,Ericaceae,Cavendishia.bracteata,2.2,20.0,70.0,2.7,lisa,lisa,710878.0,9558902.1,2271.0,1,1
2078,Melastomataceae,Miconia.sp1,6.4,13.0,56.0,3.3,estriada,estriada,710890.6,9558891.3,2266.2,1,1
2085,Liana,Liana,2.0,34.0,42.0,3.3,pustulas,pustulas,710890.5,9558892.6,2265.5,1,1
2088,Arecaceae,Geonoma.densa,1.9,45.0,300.0,2.1,lisa+anillos,estriada,710890.1,9558892.9,2265.7,1,1
2097,EUPHORBIACEAE,Hyeronima.moritziana,1.5,77.0,340.0,0.9,lisa,lisa,710871.8,9558908.2,2273.0,1,1
2100,Arboles.muertos,arbol.muerto,8.4,50.0,100.0,3.5,pustulas,pustulas,710871.8,9558908.8,2272.5,1,1
2101,Lauraceae,Beilschmiedia.tovarensis,3.6,49.0,50.0,3.0,pustulas,pustulas,710871.9,9558908.5,2272.5,1,1
2102,Alzateaceae,Alzatea.verticillata,9.3,90.0,0.0,6.7,lisa,lisa,710873.2,9558909.1,2271.3,1,1
2107,Thymelaeaceae,Daphnopsis.sp,1.5,79.0,270.0,2.1,lisa,lisa,710873.7,9558909.1,2271.6,1,1
2109,Ericaceae,Cavendishia.bracteata,4.8,65.0,98.0,1.8,estriada,estriada,710876.3,9558904.5,2271.5,1,1
2110,Clusiaceae,Tovomita.weddelliana,7.0,65.0,76.0,4.7,estriada,estriada,710876.9,9558904.0,2271.4,1,1
2112,Melastomataceae,Meriania.rigida,2.3,36.0,106.0,5.3,estriada,estriada,710877.5,9558903.6,2271.2,1,1
2114,Melastomataceae,Meriania.rigida,9.4,84.0,146.0,7.2,estriada,estriada,710877.9,9558905.6,2269.9,1,1
2115,Liana,Liana,2.2,40.0,152.0,1.5,estriada,estriada,710876.8,9558905.3,2270.8,1,1
2117,EUPHORBIACEAE,Alchornea.triplinervia,7.9,45.0,40.0,4.7,lisa,lisa,710878.8,9558904.9,2269.6,1,1
2120,Lauraceae,Aniba.sp,2.4,26.0,130.0,3.0,pustulas,pustulas,710879.3,9558902.1,2269.1,1,1
2121,Lauraceae,Aniba.sp,6.4,55.0,168.0,2.4,lisa,lisa,710877.7,9558902.6,2271.2,1,1
2126,Melastomataceae,Miconia.sp1,9.0,27.0,82.0,2.6,estriada,estriada,710873.9,9558909.0,2271.2,1,1
2128,Symplocaceae,Symplocos.bogotensis,6.8,85.0,50.0,5.3,estriada,estriada,710876.7,9558908.6,2269.5,1,1
2132,Melastomataceae,Meriania.sp2,24.0,63.0,116.0,2.4,lisa,lisa,710874.8,9558911.9,2269.0,1,1
2134,Rubiaceae,Palicourea.angustifolia,6.5,46.0,32.0,4.6,lisa,lisa,710877.0,9558910.1,2268.1,1,1
2137,Liana,Liana,4.5,55.0,246.0,1.8,estriada,estriada,710877.7,9558908.6,2268.9,1,1
2140,Melastomataceae,Graffenrieda.harlingii,7.0,60.0,84.0,3.7,lisa,lisa,710878.3,9558908.7,2268.7,1,1
2143,Clusiaceae,Tovomita.weddelliana,5.0,-5.0,90.0,1.3,lisa,lisa,710876.9,9558907.9,2270.3,1,1
2146,EUPHORBIACEAE,Hyeronima.moritziana,2.0,82.0,320.0,3.4,lisa,lisa,710879.6,9558905.6,2268.9,1,1
2148,Clusiaceae,Clusia.alata,3.8,40.0,330.0,2.3,lisa,lisa,710879.5,9558905.6,2269.0,1,1
2149,Rubiaceae,Faramea.coerulescens,3.5,85.0,33.0,2.6,lisa,lisa,710879.9,9558905.7,2267.8,1,1
2156,Theaceae,Gordonia.cf.fructicosa,6.8,59.0,30.0,4.0,estriada,estriada,710879.4,9558908.9,2266.8,1,1
2159,Lauraceae,Endlicheria.sp1,4.0,80.0,276.0,4.4,lisa,lisa,710881.8,9558900.9,2266.5,1,1
2160,Melastomataceae,Graffenrieda.harlingii,4.1,37.0,73.0,2.8,pustulas,pustulas,710880.5,9558901.8,2268.2,1,1
2161,Lauraceae,Persea.cf.caerulea,5.9,75.0,106.0,6.3,lisa,lisa,710881.7,9558901.3,2267.0,1,1
2163,Ericaceae,Cavendishia.bracteata,1.9,33.0,23.0,2.2,lisa,lisa,710881.7,9558902.9,2266.5,1,1
2165,Cyatheaceae,Cyathea.peladensis,2.5,13.0,78.0,2.2,estriada+cicatrices,estriada,710881.8,9558903.3,2266.3,1,1
2166,MELIACEAE,Ruagea.glabra,4.0,48.0,36.0,3.7,pustulas,pustulas,710880.2,9558903.7,2267.8,1,1
2167,Cyatheaceae,Cyathea.peladensis,2.9,21.0,72.0,1.1,estriada+cicatrices,estriada,710880.1,9558904.3,2267.7,1,1
2168,MELIACEAE,Ruagea.glabra,6.5,90.0,0.0,7.3,estriada,estriada,710881.8,9558904.5,2266.5,1,1
2170,Cunoniaceae,Weinmania.glabra,8.0,72.0,43.0,7.2,pustulas,pustulas,710882.9,9558904.1,2265.5,1,1
2171,ROSACEAE,Prunus.huantensis,5.9,90.0,0.0,7.1,estriada,estriada,710883.5,9558904.0,2265.2,1,1
2173,Arboles.muertos,arbol.muerto,8.5,40.0,63.0,2.2,pustulas,pustulas,710883.2,9558906.2,2265.0,1,1
2174,Melastomataceae,Miconia.sp1,5.5,31.0,152.0,1.4,lisa,lisa,710885.0,9558905.6,2263.8,1,1
2178,Monimiaceae,Mollinedia.sp,1.6,39.0,79.0,2.6,lisa,lisa,710883.7,9558905.0,2264.2,1,1
2179,Lauraceae,Aniba.sp,10.5,27.0,94.0,1.6,estriada,estriada,710869.5,9558908.2,2274.2,1,1
2183,Euphorbiaceae,Alchornea.grandiflora,8.0,61.0,62.0,5.2,lisa,lisa,710871.4,9558910.3,2272.5,1,1
2184,Melastomataceae,Miconia.sp1,2.3,12.0,114.0,0.7,lisa,lisa,710873.3,9558909.3,2271.5,1,1
2185,Ericaceae,Cavendishia.bracteata,2.4,52.0,94.0,2.0,estriada,estriada,710873.6,9558909.1,2271.1,1,1
2186,Melastomataceae,Miconia.sp1,2.6,56.0,156.0,1.9,estriada,estriada,710875.0,9558908.3,2270.9,1,1
2190,Melastomataceae,Miconia.sp1,2.7,54.0,84.0,1.6,lisa,lisa,710874.0,9558909.9,2270.4,1,1
2191,Clusiaceae,Clusia.alata,18.0,75.0,60.0,8.7,lisa+pustulas,estriada,710875.2,9558908.0,2270.9,1,1
2193,Araliaceae,Schefflera.cf.acuminata,4.3,60.0,48.0,3.0,lisa+pustulas,estriada,710876.5,9558906.2,2271.2,1,1
2194,Rubiaceae,Faramea.anysocalix,1.4,64.0,76.0,1.7,estriada,estriada,710876.3,9558906.1,2271.1,1,1
2195,MYRSINACEAE,Myrsine.andina,2.0,73.0,64.0,2.5,estriada,estriada,710876.5,9558908.5,2269.5,1,1
2197,Caprifoliaceae,Viburnum.pichinchense,11.5,53.0,90.0,5.8,lisa,lisa,710871.6,9558911.6,2272.4,1,1
2201,LAURACEAE,Nectandra.laurel,3.0,75.0,158.0,4.4,lisa,lisa,710876.4,9558912.2,2267.7,1,1
2203,Mimosaceae,Inga.striata,20.5,90.0,v,9.5,lisa,lisa,710878.3,9558912.4,2266.7,1,1
2207,Cyatheaceae,Cyathea.peladensis,2.5,0.0,72.0,0.8,estriada+cicatrices,estriada,710875.6,9558913.0,2268.0,1,1
2210,Melastomataceae,Miconia.sp1,4.3,85.0,140.0,3.8,lisa,lisa,710877.1,9558914.0,2267.0,1,1
2216,EUPHORBIACEAE,Hyeronima.moritziana,3.0,-53.0,80.0,0.6,lisa,lisa,710874.5,9558912.3,2269.2,1,1
2217,Rubiaceae,Palicourea.angustifolia,4.5,68.0,176.0,3.7,lisa,lisa,710874.6,9558913.1,2268.6,1,1
2222,Melastomataceae,Miconia.sp1,4.6,10.0,124.0,2.3,estriada,estriada,710877.8,9558908.9,2269.0,1,1
2223,Melastomataceae,Meriania.sp2,1.8,20.0,158.0,1.0,estriada,estriada,710876.9,9558906.0,2270.7,1,1
2224,Arboles.muertos,arbol.muerto,4.6,34.0,28.0,2.0,estriada,estriada,710877.3,9558904.5,2270.6,1,1
2225,Ericaceae,Cavendishia.bracteata,4.5,76.0,150.0,2.7,estriada,estriada,710877.7,9558904.9,2270.3,1,1
2226,MELIACEAE,Ruagea.glabra,2.8,90.0,v,5.8,lisa,lisa,710878.3,9558905.7,2269.4,1,1
2227,Liana,Liana,3.5,-10.0,12.0,5.7,estriada,estriada,710877.7,9558904.2,2270.8,1,1
2230,MELIACEAE,Ruagea.glabra,7.2,65.0,100.0,4.1,estriada,estriada,710878.1,9558905.5,2269.7,1,1
2231,Arboles.muertos,arbol.muerto,7.3,75.0,340.0,3.6,lisa,lisa,710878.9,9558905.1,2269.2,1,1
2232,Liana,Liana,3.3,-49.0,40.0,1.6,estriada,estriada,710878.7,9558905.0,2269.4,1,1
2239,Melastomataceae,Miconia.sp1,2.9,-60.0,116.0,0.5,lisa,lisa,710879.1,9558902.3,2269.4,1,1
2240,Celastraceae,Maytenus.sp2,10.9,68.0,122.0,5.0,pustulas,pustulas,710880.9,9558902.7,2268.0,1,1
2244,Clusiaceae,Clusia.alata,8.8,25.0,172.0,2.1,pustulas,pustulas,710878.7,9558900.9,2270.0,1,1
2245,Arboles.muertos,arbol.muerto,11.6,90.0,0.0,4.8,pustulas,pustulas,710882.3,9558904.8,2266.0,1,1
2247,Rubiaceae,Palicourea.loxensis,8.5,59.0,62.0,4.4,lisa,lisa,710882.7,9558902.2,2266.3,1,1
2250,MYRTACEAE,Myrcia.sp,2.8,80.0,124.0,2.0,lisa,lisa,710883.1,9558901.5,2266.5,1,1
2251,Melastomataceae,Miconia.sp1,4.1,58.0,130.0,3.2,lisa,lisa,710881.9,9558900.2,2267.3,1,1
2254,MYRTACEAE,Eugenia.sp,1.9,84.0,172.0,2.8,lisa,lisa,710883.8,9558904.1,2264.8,1,1
2256,Rubiaceae,Faramea.anysocalix,4.0,30.0,93.0,0.8,lisa,lisa,710883.0,9558904.4,2265.4,1,1
2257,Clusiaceae,Clusia.alata,9.9,79.0,70.0,7.6,pustulas,pustulas,710884.1,9558904.0,2264.7,1,1
2260,Melastomataceae,Miconia.sp11,2.0,12.0,96.0,0.7,lisa,lisa,710882.4,9558901.6,2266.6,1,1
2264,Melastomataceae,Miconia.sp1,2.4,61.0,90.0,3.9,lisa,lisa,710883.7,9558901.8,2265.0,1,1
2265,Melastomataceae,Miconia.sp11,4.4,69.0,114.0,5.0,lisa,lisa,710884.3,9558901.8,2264.7,1,1
2266,MYRTACEAE,Eugenia.sp,3.3,65.0,98.0,3.1,lisa,lisa,710884.7,9558901.6,2265.2,1,1
2267,Moraceae,Helicostylis.tovarensis,9.3,37.0,114.0,5.2,lisa,lisa,710884.5,9558901.6,2265.2,1,1
2670,Euphorbiaceae,Hyeronima.moritziana,13.9,70.0,118.0,7.9,estriada,estriada,710883.4,9558899.2,2266.8,1,1
2271,Moraceae,Helicostylis.tovarensis,3.0,85.0,20.0,5.3,lisa,lisa,710882.6,9558898.1,2267.0,1,1
2272,Ericaceae,Cavendishia.bracteata,1.8,5.5,50.0,1.7,estriada,estriada,710880.7,9558905.7,2267.1,1,1
2273,Arecaceae,Geonoma.densa,2.4,22.0,134.0,2.1,lisa+anillos,estriada,710873.6,9558912.2,2267.6,1,1
2274,Moraceae,Helicostylis.tovarensis,9.6,76.0,58.0,3.7,pustulas,pustulas,710881.6,9558908.2,2265.9,1,1
2276,Ericaceae,Cavendishia.bracteata,2.6,33.0,30.0,1.1,estriada,estriada,710875.3,9558905.8,2271.7,1,1
2277,Lauraceae,Endlicheria.sp1,5.0,52.0,98.0,3.1,estriada,estriada,710870.8,9558909.1,2273.5,1,1
2280,Liana,Liana,3.9,22.0,112.0,3.0,estriada,estriada,710878.2,9558895.4,2270.2,1,1
2281,Melastomataceae,Meriania.rigida,10.4,60.0,162.0,6.8,lisa,lisa,710878.3,9558895.1,2270.2,1,1
2283,MYRSINACEAE,Geissanthus.cf.ecuadorensis,1.9,72.0,167.0,1.6,lisa,lisa,710876.9,9558895.7,2270.7,1,1
2287,MYRSINACEAE,Geissanthus.cf.ecuadorensis,3.2,36.0,176.0,4.2,lisa,lisa,710876.8,9558896.1,2270.4,1,1
2294,Arboles.muertos,arbol.muerto,5.0,65.0,238.0,1.4,estriada,estriada,710875.1,9558897.2,2270.9,1,1
2295,Ericaceae,Cavendishia.bracteata,2.5,48.0,281.0,1.2,estriada,estriada,710874.6,9558897.5,2271.3,1,1
2296,EUPHORBIACEAE,Hyeronima.moritziana,15.8,70.0,120.0,8.3,pustulas,pustulas,710875.1,9558897.0,2270.8,1,1
2297,Euphorbiaceae,Alchornea.triplinervia,11.0,80.0,150.0,8.6,estriada,estriada,710875.1,9558896.4,2270.8,1,1
2298,MYRSINACEAE,Geissanthus.cf.ecuadorensis,4.5,15.0,155.0,1.3,lisa,lisa,710875.2,9558896.3,2270.5,1,1
2299,EUPHORBIACEAE,Alchornea.triplinervia,4.2,46.0,190.0,1.8,pustulas,pustulas,710876.1,9558895.7,2270.3,1,1
2300,Ericaceae,Cavendishia.bracteata,3.1,12.0,184.0,3.0,estriada,estriada,710875.9,9558896.0,2270.3,1,1
2301,EUPHORBIACEAE,Alchornea.triplinervia,12.0,90.0,v,10.7,estriada,estriada,710871.0,9558912.0,2272.8,1,1
